canonical_row_id,experiment_id,station_id,session_id,timestamp_utc,associated_power_rows
1f1885bc6df011f4f5cf392dbfe98c0a465d088dc3f19bf7554f2fc0132d229e,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:23:38.269000+00:00,0
7dd25dbf77a0110ca686e8f1442e1add205b6c537cd09bac0dfdf71686ee4cbc,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:23:38.280000+00:00,3
d507afc440cc9f7f152adb5160aa5607a40dac64c5b27aab5c18de0d8808e5e8,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:23:38.764000+00:00,0
8afd77253c72faaf0f69ce539fc7b7b104d256288f59f82eb41e29cca77f226d,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:23:38.768000+00:00,6
877348fefe5f5996db6b84159fa9ab2620fa3acda1aa4202c185ce282b3d54e6,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:23:40.816000+00:00,2
a45f802b8d4020ed5e0f86da7e460b64a714e7c83935b87905cb33bc7a2e5118,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:23:42.253000+00:00,325
b676f96809ad228b48cb6ae873984cfc27b87c98da31e381b02e97b8ec6f6ec9,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:26:05.753000+00:00,2
a888020aecf57c317881921bf6d53be1477333db3a40ac030a47c97b8309c549,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:26:06.740000+00:00,0
47f0a25ec48380134dff7cbf99f321fadc91d00f9d220cdc83f2e4511298573d,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:26:07.247000+00:00,2
9e73f5e8858e7cc82e0d3c25285cf84b2d89f8df513dfebbde7feff558880790,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:26:07.734000+00:00,0
6ff6e4b215394a6072a0dbbab3d2292aadf299b74468649911536e42803f031e,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:26:08.253000+00:00,0
b9fc0f4290559a6111373c6177070a0894543e3713580f4bfef24d4ca57aa741,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:26:08.261000+00:00,6
3ea1dd3a42abd8687c3a50618fcd8a947a7a54569cc142810c42c07c4d6786a9,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:26:10.736000+00:00,0
40145554f21edca21f568a1e3c62148e74547d2efcc1b35bcaac1931a287a5fe,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:26:10.778000+00:00,6
ea5e27715f0b75e6cc41d901b3b32553d68d4a58c37538e5fe76a1507df2f0ad,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:26:14.268000+00:00,0
91607f2f32f65dd5d592a0f308cf99353c2ea70d64786a2aec1704a831ef6d21,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:26:14.336000+00:00,6
8e411f256f32b139eb962fd092779038a6b776320b99c1b8035fd89ba32ae881,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:26:17.272000+00:00,0
c8b20619cb629aed8247238bc35d6eb8b9842ddaa53e077e65b33a5b5dd71491,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:26:17.278000+00:00,0
7fac37ef124785830c236065eec90c48cb2333c66000c911cf26f0386f460e1f,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:26:17.282000+00:00,3
80fcfc3c4c60b7f43a3745a2b5b59ea9b60f1493743b5edae9464092da57a4de,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:26:17.732000+00:00,6
294e013921b80948c7fa4fa1ef226865a751f03afc14865e75bf15978a31f529,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:26:19.740000+00:00,2
f8ab0ac2223000324827ed8c0397c26548487e437aae9a2048baa91dab16f8ae,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:26:21.436000+00:00,184
87dd41ed55ee8f81dd38860416938230d9f803cbc8d6c08eca63e12a1deff08e,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:27:40.731000+00:00,2
d294e35743d5b161160ffbb920a64b7b6bc9694507e37a4f2fb8706b6514ef5f,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:27:41.747000+00:00,4
34d9ab883cb2161b8011c14135a0f0d10c07722d6429d3264a1fed4032707bc3,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:27:43.745000+00:00,0
dbf74bf2a2debec65e8bc66b21986981b6bc9c14a92ca09574d337b668eed48f,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:27:43.746000+00:00,0
a48537f01acf6782d2b60a4b383a1b4982f91c719534793bd403db177145cf79,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:27:44.295000+00:00,0
783bb01bd037c3701760007ce7b0d17be11b2582b96685a5768c3567a92d16e2,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:27:44.307000+00:00,6
a4bb26c3268f613daf01cafb35b7731865ab8dc078255f07396522a0ec4d00ea,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:27:47.328000+00:00,0
81c20e7fe61724f645f986d7aa299112cc8c394c77897be2fcbcb87ab3c83aba,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:27:47.345000+00:00,4
1880a346fa05572354ef04d7c219c40ca463d8c76a679552803fe584d9753271,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:27:49.237000+00:00,0
acffc9ac8a61b7eacbe6613fe04d09886bf0a5f4e8b73e323195444674e45d40,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:27:49.287000+00:00,6
7e1a86cd58cd0bffabf136140a7e3737473f15667eb0d31ccaf92d3f95d2701e,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:27:52.250000+00:00,0
a6448d0adc206e124ef4109efe0c3d075ac23450b2a015d6b7b5e042c36de136,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:27:52.258000+00:00,0
c3faedcb5b8efc33621c48fef5328615a6bfddce00d7411ca3f9cbecb7936bd6,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:27:52.261000+00:00,3
f66461f695f23344df10da18335c967a51437936b88fdda67f67237d71965539,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:27:52.763000+00:00,6
14094637db5800607cf29fd29cb2e1e46799ccb7bb29734700acdc9607d0a590,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:27:54.740000+00:00,2
b64134de25953bcae59943a46bdfa3c9ac411095ec46cb89e444fae283b5a8e1,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:27:56.255000+00:00,183
a5cf1a9325d9ea48ff5a472f166a2bbe31bd1eca5ee1d81db75b886141be25b9,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:29:19.239000+00:00,2
d5d5083444325e9d24902bf887df38795abb60cbff909877a398938eb6737696,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:29:20.235000+00:00,6
51e6373ca09e68212cc978027582b1dcf0166e32963ab8c6944fb7dde4aa1245,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:29:22.755000+00:00,0
f5f0124051753ec7e6230195bcc67bd66e982f1fff663ab645a0cc04d79afa90,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:29:22.760000+00:00,0
852b39babdd401db927912dfe583df621d22de45c92937878af7778a9a82bfc7,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:29:23.291000+00:00,0
9484f31457a5fb4422a551e3bf841e0a39535fda4ccd4a95e9fdbfb5dcaea5fb,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:29:23.308000+00:00,6
2fd821b08743879289d25afe377ff18f414c872c9d521865249d1532e4ab4298,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:29:25.732000+00:00,0
b5f2402424e8daf16e8c3ff8c718bb863dec92f3b866b221b9bc21d1801783c9,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:29:25.747000+00:00,0
d436f64a3ea52e52a307c54ecbd344b1f43cbc75657133401ef4f22074419022,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:29:26.233000+00:00,0
96ae35ea129e433c18a18f328aabf6b32f6c37f81e75a8aeafa36d1a6c24d655,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:29:26.237000+00:00,6
65420d6e9735be072c6e71b0682f312e3403ea5568cb68f5782fcd18abe8d359,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:29:28.294000+00:00,5
cf181561b380ed62b84692aabba5143f710faa32f7fd32c2cc2aecac1d5edfee,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:29:29.736000+00:00,118
9ff11e29059adf3cb5004083a758824580b77c5c62359fa36fe4b83f03735313,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:30:22.732000+00:00,52
d284cdc7fd34620d8580acb2adbf06574da98b5d45f3e3f60f211824023d760f,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:30:47.236000+00:00,6
b36e71ebfb94779975319185e34a3b0a0a665ab0b5c031440c923d7addf51a43,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:30:49.781000+00:00,0
018f302482abd4c8895fb07d2006c60f70d7d4b51b00e297bf379687df018ce3,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:30:49.789000+00:00,0
79c5f5b7348eb9fe792f9b2470f9a7f0d8acef9ff95249fc825e67ef7367ac0f,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:30:49.790000+00:00,0
7267b21169af902e6eea9bfb08a4956bf67063aca8c4c8709cc8db3b4c1bd0c3,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:30:49.797000+00:00,0
f79a7e1f7603f10d355b8d8be77c63e75b8218e6f8a965c7b670b84c959be926,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:30:50.232000+00:00,0
1856271d646ec708e4dafb001d99802e89f133bb0546ad541a63ae4eaf414250,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:30:50.235000+00:00,4
08326a43610583c14c84af41fe6d683a2a34422485448a757d330f69c13f9695,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:30:51.734000+00:00,2
139429ce9bf52e90b1ee8e898a15677fee6bd480f3d803cdfb9073b45c890e4f,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:30:52.730000+00:00,0
3e73f213b2feca3cce5e9b56db78f366965ca522031df492a22db5f7ba6b02e4,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:30:53.241000+00:00,0
fb6c1b288a22f3cc6131d124c413741703a0836e84ffa17ecf648885d6364dec,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:30:53.309000+00:00,6
a08f157593154aafb46f6ed178e4507f4ea0267ebf41556206748ef976fd43fc,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:30:55.721000+00:00,0
453ec8c31e2ce57bb8fed28aad102f5b0644f9767048108985f3daf1bff5beea,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:30:55.764000+00:00,2
34de06689c9da5feb88bedaf266be546b80f06a7a18656bd7d8f8c2e563ac6ff,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:30:56.728000+00:00,0
85544e52fd700f524b37805a63c068b7e1c6c721e19847ea6a9bcc9650c988ef,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:30:56.733000+00:00,2
a349944d376752ffa9192b1fec18aee321037d6f363adf21afc1d84de65cfa2b,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:30:58.248000+00:00,0
9545d4cf8cd62fed4da26c6b81f38ae6ffab73939f24a9e86c599df1376f7240,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:30:58.259000+00:00,4
087ed19e75a77f642602f84069762eca73a9ecb0d17dbf553818fd8121ef056c,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:30:59.738000+00:00,0
14c32e63805f5a2161df867e9bf07b17a3ef1f5daa67aa1c0a4ff33b5f1bc3f9,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:30:59.753000+00:00,0
1e4d81a9cf2ef396d5d0e0850f143a606375672167ef4c1ff6f48d37fe1be669,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:30:59.755000+00:00,0
1a3cc62bf9e1beff7d4a221920b1d8dd1a931e0ab18f47be86bf9c48e0a9347e,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:31:00.229000+00:00,6
1057adce3c9395cdd0ea7e4b770389fb29287017290fa56aff0833a52d8025ec,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:31:02.292000+00:00,3
4a9d51435520916e3f9e06720a042dba6c0a4aaa37b959211ad370de150e7484,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:31:03.263000+00:00,0
88f5e54beb1f1617db555a5298901ce7f32aa8bbf130a047f120f65b45b7c937,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:31:03.267000+00:00,2
1e69132a0aeaa5a44d634dda7737fb6850a2982d9cbf42fdc32e23d5efd522e1,Exp20190124,10,Exp20190124-S10-001,2019-01-24 09:31:03.727000+00:00,0
dfc6c152c53f3e663e7841c1bfb2a1c233b1da9aa1db12db452e82456217c4de,Exp20190124,10,Exp20190124-S10-002,2019-01-24 09:47:31.704000+00:00,0
7dcf5e9266fb0fe17727c7f71f22bcf5f151b577167335df74b0d625bc684dec,Exp20190124,10,Exp20190124-S10-002,2019-01-24 09:47:31.718000+00:00,0
49f3b8610079d0257274d9b7c821cc1b29b965589ad7b4c693a0bde0f8f59b8f,Exp20190124,10,Exp20190124-S10-002,2019-01-24 09:47:32.208000+00:00,0
f2ea5e1a2aee5d1ae68472e989f0808548d181ea0089df3f045846236d97b0e2,Exp20190124,10,Exp20190124-S10-002,2019-01-24 09:47:32.231000+00:00,6
eb9f8e622a76a8c193b2c77d91ca22d686541b3da59524f3cccd3e3f16e277b8,Exp20190124,10,Exp20190124-S10-002,2019-01-24 09:47:35.285000+00:00,0
6790b1a4dbff236e5be5a40aaefa6ee41edc9a39db720639abf465d02af68136,Exp20190124,10,Exp20190124-S10-002,2019-01-24 09:47:35.326000+00:00,0
2431e40a35d642d9e303ce9264fac35dc6c1b94c96fb570760a22ae332571311,Exp20190124,10,Exp20190124-S10-002,2019-01-24 09:47:35.389000+00:00,0
d336424497e34cd50dc0a4008c26ab7f4b7279611a90442861a72b9f05ffc79d,Exp20190124,10,Exp20190124-S10-002,2019-01-24 09:47:35.403000+00:00,2
37c74c0c86c8ce9110b6483fbfb683e9633349fe569f1879bcf242e3981f3e5e,Exp20190124,10,Exp20190124-S10-002,2019-01-24 09:47:36.188000+00:00,0
cecdc004b6037a41629d043bc8a3cad2eda702886e81ab2584356e29c5319b0f,Exp20190124,10,Exp20190124-S10-002,2019-01-24 09:47:36.194000+00:00,2
5792dd74f203ed424badaff1dabe2784d20585d33eba56d7d5509c02c0bb00db,Exp20190124,10,Exp20190124-S10-002,2019-01-24 09:47:36.699000+00:00,0
6fe6c46c5a504abe0089c45aece520cc35e424e99c753defa3eabcd563b08f4b,Exp20190124,10,Exp20190124-S10-002,2019-01-24 09:47:36.707000+00:00,2
db55f63c4ebfd11e82a4b2c820b5cb228b3c119c2dd714f15a2a8718d6fe1847,Exp20190124,10,Exp20190124-S10-002,2019-01-24 09:47:38.210000+00:00,0
f30578cf6188b0be7e3d538c898fa6095c931e36cda186de5ec542b41fc3cfb3,Exp20190124,10,Exp20190124-S10-002,2019-01-24 09:47:38.217000+00:00,0
0aa1d53041becabe448217f2a499b514eb5f20842f21634da3da74f1890f3777,Exp20190124,10,Exp20190124-S10-002,2019-01-24 09:47:38.222000+00:00,3
c8871ef8ed80d05210ec73c65a539ae81ee462dc7cedd08abd62f748e494c71d,Exp20190124,10,Exp20190124-S10-002,2019-01-24 09:47:38.684000+00:00,6
2bc396ceea077ba35705b7102909cafdff59ec1d027d9c28e659b4d82e7c03d9,Exp20190124,10,Exp20190124-S10-002,2019-01-24 09:47:40.689000+00:00,2
497b5b3dba85e70929df59e9764a9416b38f96de355c93a893d31ced13809fbb,Exp20190124,10,Exp20190124-S10-002,2019-01-24 09:47:42.205000+00:00,0
b42558bed0aaf2bc27ef8c2fe69eb7d445de90b8a6c8c7be5c1bd25561d5dafb,Exp20190124,10,Exp20190124-S10-003,2019-01-24 09:50:00.229000+00:00,0
158fb600a8dd2ab200615cae6a1990de6ff370673403824e954c7e30dc8530f1,Exp20190124,10,Exp20190124-S10-003,2019-01-24 09:50:00.239000+00:00,0
e65269c44a3dcdbe76f061a0b86127b0ded1a6faa02b22795db99eefd543329d,Exp20190124,10,Exp20190124-S10-003,2019-01-24 09:50:00.244000+00:00,8
eb4d21451b97ccda37c1aef0f498c04c9d3531c91349d185231c6ce401364389,Exp20190124,10,Exp20190124-S10-003,2019-01-24 09:50:03.679000+00:00,30
97e3649967686a98fe04bf0851391419bb7c516b5292849ff87674a2c82d151f,Exp20190124,10,Exp20190124-S10-003,2019-01-24 09:50:19.209000+00:00,0
d6d9d2ccc2b54482dfbdb5f1d84ceee8b8c166733b182a8665d51bb39a40f0e2,Exp20190124,10,Exp20190124-S10-003,2019-01-24 09:50:19.215000+00:00,2
a53ac1a992c23de54a395969265e211ff2640dc45829377207b286d3275e463c,Exp20190124,10,Exp20190124-S10-003,2019-01-24 09:50:19.685000+00:00,0
b01a00ce50e3e4f88520af5111650c0b95d7ad1b6caf0499b0bebb9217287449,Exp20190124,10,Exp20190124-S10-003,2019-01-24 09:50:19.689000+00:00,6
71b4c22f2996a42753d10a32ec58eb4fd44dbeb6cb676ca4e64e6e2369fc1ecd,Exp20190124,10,Exp20190124-S10-003,2019-01-24 09:50:22.193000+00:00,0
422cfc39b53d04e3359c2d7c357d791ff0bb521729e720df06280f9c54c36679,Exp20190124,10,Exp20190124-S10-003,2019-01-24 09:50:22.201000+00:00,3
65f24b2b6a48a976765f7cbf51cf9c3292da9bb0e55b33792275d1d975e3e50b,Exp20190124,10,Exp20190124-S10-003,2019-01-24 09:50:22.686000+00:00,0
eeff99e232a3263ef4895a55e68eb3f7e6c385a0c3b94b8d4b4a66c1c95cb43b,Exp20190124,10,Exp20190124-S10-003,2019-01-24 09:50:22.701000+00:00,6
df25c7de81a5d30785354a2be748be5640bbbe155c1cde2fbf5d1335cbeb2d77,Exp20190124,10,Exp20190124-S10-003,2019-01-24 09:50:24.685000+00:00,2
19f10136c862fbbf36d503aaa81d6511136a3869b14bc4d2f4468201a26bf54c,Exp20190124,10,Exp20190124-S10-003,2019-01-24 09:50:26.185000+00:00,180
403f1cbd040095880ecc961311b036560a75f838823776dce5ceddcd50e216e0,Exp20190124,10,Exp20190124-S10-003,2019-01-24 09:51:44.176000+00:00,2
37beb4467a7a79f8b0ccc4e26899ea48980665a6079e3b060a245e4125cd1637,Exp20190124,10,Exp20190124-S10-003,2019-01-24 09:51:44.680000+00:00,4
